2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 15:31:17.820 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.821 | DEBUG    | agents.agent_validation:execute:40 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.821 | DEBUG    | agents.agent_validation:execute:50 | 598:140273592028032 | Starting conflict detection (fake mode)
2025-06-27 15:31:17.821 | DEBUG    | agents.agent_validation:execute:58 | 598:140273592028032 | Conflict detection completed
2025-06-27 15:31:17.822 | DEBUG    | agents.agent_validation:execute:66 | 598:140273592028032 | Starting conflict resolution (fake mode)
2025-06-27 15:31:17.822 | DEBUG    | agents.agent_validation:execute:74 | 598:140273592028032 | Conflict resolution completed
2025-06-27 15:31:17.822 | DEBUG    | agents.agent_validation:execute:82 | 598:140273592028032 | Calculating consistency score
2025-06-27 15:31:17.823 | DEBUG    | agents.agent_validation:execute:94 | 598:140273592028032 | Consistency score calculated
2025-06-27 15:31:17.823 | DEBUG    | agents.agent_validation:execute:101 | 598:140273592028032 | Identifying linked entities (fake mode)
2025-06-27 15:31:17.823 | DEBUG    | agents.agent_validation:execute:108 | 598:140273592028032 | Linked entities identification completed
2025-06-27 15:31:17.823 | DEBUG    | agents.agent_validation:execute:118 | 598:140273592028032 | Data quality score calculated
2025-06-27 15:31:17.824 | INFO     | agents.agent_validation:execute:137 | 598:140273592028032 | Validation execution successful
2025-06-27 15:31:17.824 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.825 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.825 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.825 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.826 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.828 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.829 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.829 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.829 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.830 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.830 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.830 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.831 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.831 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.831 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.832 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.832 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.832 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.833 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
2025-06-27 15:31:17.833 | DEBUG    | agents.agent_normalization:execute:104 | 598:140273592028032 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.834 | DEBUG    | agents.agent_normalization:execute:112 | 598:140273592028032 | Named entity extraction completed
2025-06-27 15:31:17.834 | DEBUG    | agents.agent_normalization:execute:132 | 598:140273592028032 | Validating consolidated data
2025-06-27 15:31:17.834 | WARNING  | agents.agent_normalization:execute:141 | 598:140273592028032 | Data validation errors found
2025-06-27 15:31:17.835 | INFO     | agents.agent_normalization:execute:149 | 598:140273592028032 | Normalization execution successful
2025-06-27 15:31:17.835 | DEBUG    | agents.agent_normalization:execute:177 | 598:140273592028032 | Caching normalization result
2025-06-27 15:31:17.836 | DEBUG    | orchestrator.cache_manager:set:255 | 598:140273592028032 | Cache set for key: agent:normalization:Google LLC:8518798430890478572 (TTL: 3600s)
2025-06-27 15:31:17.836 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.837 | WARNING  | agents.base:post_execute:114 | 598:140273592028032 | Agent execution had errors
2025-06-27 15:31:17.837 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.838 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.838 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.840 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.841 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.841 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.842 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.842 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.842 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.843 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.843 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.843 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.844 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.844 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 598:140273592028032 | Legal forms removed
2025-06-27 15:31:17.844 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.845 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.845 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.845 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
2025-06-27 15:31:17.846 | DEBUG    | agents.agent_normalization:execute:104 | 598:140273592028032 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.846 | DEBUG    | agents.agent_normalization:execute:112 | 598:140273592028032 | Named entity extraction completed
2025-06-27 15:31:17.846 | DEBUG    | agents.agent_normalization:execute:132 | 598:140273592028032 | Validating consolidated data
2025-06-27 15:31:17.847 | WARNING  | agents.agent_normalization:execute:141 | 598:140273592028032 | Data validation errors found
2025-06-27 15:31:17.847 | INFO     | agents.agent_normalization:execute:149 | 598:140273592028032 | Normalization execution successful
2025-06-27 15:31:17.847 | DEBUG    | agents.agent_normalization:execute:177 | 598:140273592028032 | Caching normalization result
2025-06-27 15:31:17.848 | DEBUG    | orchestrator.cache_manager:set:255 | 598:140273592028032 | Cache set for key: agent:normalization:Amazon.com Inc:8518798430890478572 (TTL: 3600s)
2025-06-27 15:31:17.848 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.849 | WARNING  | agents.base:post_execute:114 | 598:140273592028032 | Agent execution had errors
2025-06-27 15:31:17.849 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.850 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.850 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.853 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.853 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.853 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.854 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.854 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.855 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.855 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.855 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.856 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.856 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.856 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 598:140273592028032 | Legal forms removed
2025-06-27 15:31:17.857 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.857 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.857 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.858 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
2025-06-27 15:31:17.858 | DEBUG    | agents.agent_normalization:execute:104 | 598:140273592028032 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.858 | DEBUG    | agents.agent_normalization:execute:112 | 598:140273592028032 | Named entity extraction completed
2025-06-27 15:31:17.859 | DEBUG    | agents.agent_normalization:execute:132 | 598:140273592028032 | Validating consolidated data
2025-06-27 15:31:17.859 | WARNING  | agents.agent_normalization:execute:141 | 598:140273592028032 | Data validation errors found
2025-06-27 15:31:17.859 | INFO     | agents.agent_normalization:execute:149 | 598:140273592028032 | Normalization execution successful
2025-06-27 15:31:17.860 | DEBUG    | agents.agent_normalization:execute:177 | 598:140273592028032 | Caching normalization result
2025-06-27 15:31:17.861 | DEBUG    | orchestrator.cache_manager:set:255 | 598:140273592028032 | Cache set for key: agent:normalization:Meta Platforms Inc:8518798430890478572 (TTL: 3600s)
2025-06-27 15:31:17.862 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.862 | WARNING  | agents.base:post_execute:114 | 598:140273592028032 | Agent execution had errors
2025-06-27 15:31:17.862 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.863 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.863 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.865 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.865 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.866 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.866 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.866 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.867 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.867 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.868 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.868 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.868 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.869 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 598:140273592028032 | Legal forms removed
2025-06-27 15:31:17.869 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.869 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.870 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.870 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
